DEPT[M],CALP[CM],DENS[G/C,NGAMMA[A,RES[OHM-,SPR[OHM],SP[MV]
359.66,6.67,2.62498,141.51,43.5995,69.6,-106.9
359.68,6.67,2.63,135.869,43.7994,69.6,-106.9
359.7,6.67,2.63,130.857,43.9995,69.6498,-106.9
359.72,6.67,2.63498,129.3,44.1995,69.7,-106.9
359.74,6.67,2.63005,125.866,44.3994,69.6502,-106.9
359.76,6.67,2.62498,121.703,44.5995,69.6,-106.9
359.78,6.67,2.62003,123.837,44.7995,69.6,-106.9
359.8,6.67,2.61995,127.144,44.9994,69.5502,-106.9
359.82,6.67,2.62502,127.6,45.1995,69.5,-106.9
359.84,6.67,2.62,128.695,45.3995,69.5,-106.9
359.86,6.67,2.62995,131.092,45.5496,69.5498,-106.9
359.88,6.67,2.64997,136.929,45.6995,69.6498,-106.9
359.9,6.67,2.66,142.389,45.7998,69.7497,-106.9
359.92,6.67,2.66498,145.042,45.7502,69.8498,-106.9
359.94,6.67,2.67,150.035,45.6502,69.9995,-106.95
359.96,6.67,2.67,154.141,45.5005,70.1994,-107
359.98,6.67,2.67,153.507,45.3005,70.3995,-107
360,6.67,2.67,150.905,45.1005,70.5498,-107
360.02,6.67,2.67,147.214,44.8508,70.6995,-107
360.04,6.67,2.67,146.342,44.5507,70.8498,-107
360.06,6.67,2.67,150.688,44.2507,70.9,-107
360.08,6.67,2.67498,152.201,43.9011,70.9498,-107
360.1,6.67,2.67002,150.651,43.5502,71.0499,-107
360.12,6.67,2.66,148.906,43.2009,71.1,-107
360.14,6.67,2.64009,152.579,42.8012,71.1498,-107
360.16,6.67,2.61502,162.378,42.4507,71.2,-107
360.18,6.67,2.61,168.736,42.2007,71.2498,-107
360.2,6.67,2.61,172.44,41.9507,71.3498,-107.05
360.22,6.67,2.60502,179.826,41.7005,71.4,-107.15
360.24,6.67,2.60498,194.2,41.5504,71.3502,-107.2
360.26,6.67,2.60502,206.436,41.4502,71.2005,-107.25
360.28,6.67,2.59502,209.052,41.4498,70.9507,-107.35
360.3,6.67,2.58005,211.239,41.5497,70.5514,-107.4
360.32,6.67,2.56005,215.194,41.7493,70.0014,-107.5
360.34,6.67,2.55,221.278,42.0493,69.3018,-107.6
360.36,6.67,2.53507,225.844,42.3989,68.5522,-107.65
360.38,6.67,2.50505,227.989,42.7991,67.7521,-107.75
360.4,6.67,2.49,230.197,43.2485,66.9523,-107.85
360.42,6.67,2.48005,227.362,43.6991,66.3014,-107.95
360.44,6.67,2.46003,226.691,44.0493,65.8009,-108.05
360.46,6.67,2.45,227.154,44.3491,65.5505,-108.1
360.48,6.66502,2.43507,223.211,44.5995,65.5498,-108.05
360.5,6.66,2.40006,217.764,44.7995,65.7493,-108
360.52,6.66,2.35511,214.954,44.9496,66.1486,-107.95
360.54,6.66498,2.30511,214.105,45.0995,66.7982,-107.9
360.56,6.67,2.27502,214.493,45.2995,67.7475,-107.8
360.58,6.66502,2.26005,214.256,45.4496,68.9462,-107.7
360.6,6.66,2.26498,217.742,45.5998,70.3988,-107.65
360.62,6.66,2.28,220.611,45.7498,72.0959,-107.55
360.64,6.66,2.27502,216.263,45.8995,73.9443,-107.45
360.66,6.66498,2.26003,220.571,46.0498,75.6963,-107.4
360.68,6.67,2.25,226.691,46.0502,77.2453,-107.4
360.7,6.67,2.27986,233.02,46,78.5475,-107.4
360.72,6.67,2.34988,231.786,45.9005,79.4982,-107.45
360.74,6.67,2.41986,227.346,45.6508,80.198,-107.5
360.76,6.67,2.47986,233.836,45.3507,80.6991,-107.55
360.78,6.67,2.52495,235.855,45.1005,81.0991,-107.65
360.8,6.67,2.54498,235.001,44.9504,81.449,-107.7
360.82,6.67,2.55995,228.481,44.8502,81.7991,-107.75
360.84,6.67,2.57,225.582,44.8498,82.1991,-107.85
360.86,6.67,2.57498,227.553,44.9497,82.5988,-107.9
360.88,6.67,2.57502,227.989,45.0995,82.9493,-107.9
360.9,6.67,2.57,228.007,45.2994,83.1993,-107.9
360.92,6.66502,2.58493,219.08,45.4995,83.3,-107.85
360.94,6.66,2.59003,212.749,45.6995,83.2005,-107.75
360.96,6.66,2.58,213.199,45.9989,82.9508,-107.65
360.98,6.66,2.54018,216.237,46.3991,82.6507,-107.55
361,6.66498,2.47508,216.512,46.8489,82.5,-107.4
361.02,6.67,2.42511,207.832,47.448,82.5995,-107.201
361.04,6.67,2.38507,202.347,48.1982,82.9986,-107
361.06,6.67,2.36003,206.683,49.0479,83.7479,-106.85
361.08,6.67,2.34502,209.1,49.997,84.697,-106.75
361.1,6.67,2.33501,206.702,51.0492,85.7492,-106.6
361.12,6.67,2.33,200.822,52.1475,86.7977,-106.45
361.14,6.67,2.33995,197.301,53.1969,87.6974,-106.35
361.16,6.67,2.36994,202.93,54.1977,88.4484,-106.25
361.18,6.67,2.39,203.411,55.1969,89.0981,-106.2
361.2,6.67,2.44475,197.111,56.0982,89.5493,-106.15
361.22,6.67,2.52492,190.37,56.9479,89.8493,-106.05
361.24,6.67,2.57489,184.912,57.897,90.0495,-106
361.26,6.67,2.63484,185.741,58.8479,90.0005,-106
361.28,6.67,2.68495,184.465,59.6982,89.8005,-105.95
361.3,6.67,2.72489,176.626,60.4478,89.5508,-105.9
361.32,6.67,2.74502,172.249,60.9991,89.2507,-105.9
361.34,6.67,2.74,174.192,61.3493,89.0502,-105.9
361.36,6.67,2.74995,176.594,61.45,88.9503,-105.9
361.38,6.67,2.76997,172.273,61.3005,88.9,-105.9
361.4,6.67,2.78,166.561,61.0508,88.9498,-105.9
361.42,6.67,2.76009,168.09,60.6511,89.0498,-105.85
361.44,6.67,2.70511,174.829,60.1511,89.1,-105.85
361.46,6.67,2.67,176.606,59.6018,89.1498,-105.9
361.48,6.67,2.61027,171.411,59.0014,89.2498,-105.9
361.5,6.67,2.52508,171.588,58.4014,89.3498,-105.9
361.52,6.67,2.49005,172.255,57.9014,89.4497,-105.9
361.54,6.67,2.47005,170.499,57.5009,89.5,-105.9
361.56,6.67,2.46997,167.913,57.2005,89.4502,-105.9
361.58,6.67,2.48995,164.656,57.0504,89.2508,-105.9
361.6,6.67,2.52496,167.894,57,88.8005,-105.9
361.62,6.67,2.55,173.342,56.9502,88.1018,-105.9
361.64,6.67,2.59479,175.943,56.9001,87.2029,-105.9
361.66,6.67,2.65495,181.379,56.8502,86.1525,-105.85
361.68,6.67,2.67,183.803,56.7005,85.1031,-105.8
361.7,6.67,2.69986,185.532,56.4507,84.1023,-105.8
361.72,6.67,2.73997,191.441,56.1507,83.2018,-105.8
361.74,6.67,2.75498,195.338,55.8011,82.502,-105.75
361.76,6.67,2.76,198.146,55.3014,82.0009,-105.7
361.78,6.67,2.74505,195.964,54.7511,81.6009,-105.65
361.8,6.67,2.70511,192.258,54.152,81.251,-105.6
361.82,6.67,2.65014,190.754,53.5511,80.9507,-105.55
361.84,6.67,2.62,187.959,53.0511,80.7005,-105.5
361.86,6.67,2.57023,182.32,52.6511,80.4508,-105.45
361.88,6.67,2.50006,180.74,52.4502,80.1507,-105.4
361.9,6.67,2.48,181.404,52.4498,79.8011,-105.4
361.92,6.67,2.48,180.298,52.5995,79.4009,-105.4
361.94,6.67,2.48997,178.311,52.8991,78.9511,-105.4
361.96,6.67,2.5,178.293,53.2988,78.5013,-105.4
361.98,6.67,2.49005,180.949,53.7489,78.0511,-105.45
362,6.67,2.47502,179.458,54.2489,77.6009,-105.55
362.02,6.67,2.46502,174.866,54.6987,77.251,-105.6
362.04,6.67,2.46498,169.213,55.1489,76.9507,-105.65
362.06,6.67,2.47,164.857,55.6986,76.8,-105.7
362.08,6.67,2.47995,154.642,56.2982,76.8498,-105.75
362.1,6.67,2.49998,142.855,56.8995,76.9998,-105.85
362.12,6.67,2.51,133.479,57.5484,77.2991,-105.9
362.14,6.67,2.52991,122.78,58.2479,77.7486,-105.9
362.16,6.67,2.56495,111.482,58.9484,78.2986,-105.95
362.18,6.67,2.58,98.2395,59.6976,78.8982,-106
362.2,6.67,2.59493,89.7101,60.4982,79.5484,-106
362.22,6.67,2.62495,82.0749,61.2982,80.1489,-106
362.24,6.67,2.66489,74.8664,62.0478,80.6485,-106
362.26,6.67,2.69498,70.711,62.6986,81.1489,-106
362.28,6.67,2.69502,68.3,63.2986,81.4995,-106
362.3,6.67,2.67009,67.9018,63.7986,81.6994,-106
362.32,6.67,2.64502,65.9571,64.1493,81.8995,-105.95
362.34,6.67,2.64,67.4361,64.4493,82,-105.9
362.36,6.67,2.64,69.8483,64.6993,82,-105.9
362.38,6.67,2.64997,70.0461,64.9493,81.9502,-105.85
362.4,6.67,2.66,70.8987,65.2491,81.8503,-105.8
362.42,6.67,2.67493,73.289,65.5991,81.7005,-105.8
362.44,6.67,2.69,80.4781,65.9991,81.5005,-105.8
362.46,6.67,2.69,83.1525,66.3988,81.2508,-105.75
362.48,6.67,2.68502,80.5521,66.7991,80.9009,-105.7
362.5,6.67,2.68498,81.195,67.1493,80.5507,-105.7
362.52,6.67,2.68502,84.6873,67.4491,80.2011,-105.7
362.54,6.67,2.67502,90.3351,67.6498,79.8009,-105.75
362.56,6.67,2.66502,91.6589,67.7498,79.4507,-105.8
362.58,6.67,2.66,92.4902,67.7502,79.1012,-105.8
362.6,6.67,2.65501,101.191,67.5003,78.7502,-105.85
362.62,6.67,2.65,108.643,67.0511,78.5005,-105.9
362.64,6.67,2.64005,113.881,66.452,78.3006,-105.9
362.66,6.67,2.62502,119.093,65.6023,78.2,-105.95
362.68,6.67,2.62,125.824,64.5533,78.2498,-106
362.7,6.67,2.61502,137.57,63.4027,78.3498,-106
362.72,6.67,2.61,145.643,62.2525,78.5493,-106
362.74,6.67,2.60502,151.08,61.1534,78.8491,-106
362.76,6.67,2.59005,156.742,60.1023,79.1991,-105.95
362.78,6.67,2.57003,160.242,59.2018,79.6489,-105.9
362.8,6.67,2.55502,165.033,58.4522,80.1982,-105.9
362.82,6.67,2.55,168.548,57.8014,80.8484,-105.9
362.84,6.67,2.55,170.941,57.3009,81.6479,-105.85
362.86,6.67,2.54005,175.933,56.951,82.597,-105.8
362.88,6.67,2.52003,183.131,56.6507,83.5479,-105.75
362.9,6.67,2.51,187.294,56.4505,84.4473,-105.65
362.92,6.67,2.48511,190.087,56.3502,85.1986,-105.6
362.94,6.67,2.45003,192.054,56.3,85.6991,-105.55
362.96,6.67,2.44,194.436,56.3995,85.8997,-105.45
362.98,6.67,2.43502,199.89,56.6991,85.8502,-105.4
363,6.67,2.43498,201.652,57.1489,85.6507,-105.4
363.02,6.67,2.43502,205.332,57.7978,85.3509,-105.35
363.04,6.67,2.43498,210.794,58.6479,85.0009,-105.3
363.06,6.67,2.44997,212.747,59.6475,84.7005,-105.3
363.08,6.67,2.47493,215.589,60.6969,84.5006,-105.3
363.1,6.67,2.51496,218.649,61.6992,84.2502,-105.3
363.12,6.67,2.54,221.889,62.4986,84.0005,-105.3
363.14,6.67,2.56986,230.567,62.8991,83.8504,-105.3
363.16,6.67,2.60498,232.819,62.9502,83.6507,-105.3
363.18,6.67,2.61,236.072,62.5019,83.4505,-105.3
363.2,6.67,2.61995,241.31,61.5027,83.4,-105.25
363.22,6.67,2.63498,243.43,60.1534,83.4995,-105.2
363.24,6.67,2.63502,250.63,58.5053,83.8985,-105.2
363.26,6.67,2.62005,248.523,56.6544,84.7475,-105.2
363.28,6.67,2.59505,251.961,54.8539,85.9968,-105.2
363.3,6.67,2.57005,261.333,53.205,87.6446,-105.2
363.32,6.67,2.56,265.037,51.7032,89.695,-105.2
363.34,6.67,2.56,265.71,50.5023,91.8452,-105.2
363.36,6.67,2.55005,265.892,49.6524,93.844,-105.2
363.38,6.67,2.52505,274.372,49.1009,95.5466,-105.2
363.4,6.67,2.51,282.681,48.8008,96.5975,-105.15
363.42,6.67,2.47018,279.923,48.7995,96.8502,-105.1
363.44,6.67,2.40009,274.651,49.0493,96.4018,-105.1
363.46,6.67,2.37,274.649,49.5482,95.2043,-105.1
363.48,6.67,2.29037,275.945,50.3479,93.4046,-105.1
363.5,6.67,2.17511,275.706,51.3973,91.305,-105.1
363.52,6.67,2.12507,270.52,52.6959,89.1067,-105.05
363.54,6.67,2.09009,266.351,54.1466,87.1539,-105
363.56,6.67,2.06003,264.408,55.7959,85.5534,-105
363.58,6.67,2.05498,263.748,57.5945,84.3034,-105
363.6,6.67,2.06998,261.355,59.4486,83.5005,-104.95
363.62,6.67,2.08,257.004,61.2959,83.0507,-104.9
363.64,6.67,2.15466,251.771,62.995,82.8505,-104.9
363.66,6.67,2.28982,249.142,64.5466,82.8,-104.9
363.68,6.67,2.35,251.345,65.8961,82.8498,-104.85
363.7,6.67,2.4595,251.8,66.9479,82.9995,-104.8
363.72,6.67,2.61486,249.162,67.6489,83.1995,-104.8
363.74,6.67,2.68489,245.658,68.0987,83.3994,-104.75
363.76,6.67,2.72493,246.741,68.3995,83.5995,-104.7
363.78,6.67,2.74997,250.89,68.5498,83.7995,-104.65
363.8,6.67,2.76,253.943,68.5501,83.9994,-104.6
363.82,6.67,2.76,248.728,68.5,84.1995,-104.6
363.84,6.67,2.76,249.568,68.4502,84.3498,-104.6
363.86,6.67,2.72516,256.987,68.4001,84.3999,-104.6
363.88,6.67,2.67006,259.142,68.3502,84.4498,-104.6
363.9,6.67,2.65,255.074,68.3001,84.4999,-104.6
363.92,6.67,2.63507,246.562,68.3,84.5498,-104.6
363.94,6.67,2.62,249.972,68.2502,84.6,-104.6
363.96,6.67,2.62,250.666,68.1005,84.6498,-104.6
363.98,6.67,2.60507,243.259,67.8009,84.7498,-104.6
364,6.67,2.58502,236.074,67.3511,84.8995,-104.6
364.02,6.67,2.57502,232.55,66.6524,85.0496,-104.6
364.04,6.67,2.57498,233.006,65.6027,85.2493,-104.65
364.06,6.67,2.57502,223.886,64.2037,85.4995,-104.7
364.08,6.67,2.57995,214.071,62.356,85.7989,-104.7
364.1,6.67,2.57502,207.307,60.1518,86.1997,-104.75
364.12,6.67,2.56,202.301,57.7557,86.6489,-104.8
364.14,6.67,2.56,200.159,55.2079,87.0987,-104.8
364.16,6.67,2.56997,194.915,52.6557,87.5489,-104.8
364.18,6.67,2.58,192.899,50.3567,87.9987,-104.85
364.2,6.67,2.57502,190.766,48.4041,88.2498,-104.9
364.22,6.67,2.57,188.146,46.853,88.3,-104.9
364.24,6.67,2.57995,186.859,45.7531,88.1009,-104.85
364.26,6.67,2.60493,181.863,45.0014,87.5018,-104.8
364.28,6.67,2.63495,182.484,44.5009,86.453,-104.75
364.3,6.67,2.65,184.004,44.2505,84.9549,-104.7
364.32,6.67,2.63009,183.344,44.2,83.0548,-104.65
364.34,6.67,2.61,182.062,44.2498,80.8553,-104.6
364.36,6.67,2.55525,176.816,44.4492,78.5073,-104.6
364.38,6.67,2.48006,175.494,44.7991,76.2548,-104.55
364.4,6.67,2.46,176.151,45.2485,74.3555,-104.5
364.42,6.67,2.44009,178.984,45.7986,72.853,-104.5
364.44,6.67,2.40006,180.31,46.4982,71.8516,-104.5
364.46,6.67,2.38,176.809,47.3971,71.401,-104.5
364.48,6.67,2.36507,178.088,48.3977,71.2502,-104.45
364.5,6.67,2.36994,184.632,49.4475,71.2498,-104.4
364.52,6.67,2.44475,190.535,50.4969,71.2999,-104.4
364.54,6.67,2.53982,190.111,51.4479,71.3,-104.4
364.56,6.67,2.62486,186.406,52.1986,71.2502,-104.4
364.58,6.67,2.67498,186.396,52.6489,71.2001,-104.35
364.6,6.67,2.68499,190.546,52.8499,71.1501,-104.3
364.62,6.67,2.69,194.893,52.8502,71.0502,-104.3
364.64,6.67,2.69498,195.104,52.6508,71.0001,-104.25
364.66,6.67,2.70498,194.248,52.3507,71.0498,-104.2
364.68,6.67,2.71,192.509,52.0011,71.0999,-104.2
364.7,6.67,2.72991,193.784,51.6507,71.0502,-104.2
364.72,6.67,2.75498,197.947,51.3507,70.9502,-104.2
364.74,6.67,2.74009,194.916,51.0011,70.7508,-104.2
364.76,6.67,2.72,194.435,50.6507,70.4507,-104.2
364.78,6.67,2.70505,194.465,50.3507,70.2005,-104.2
364.8,6.67,2.68502,195.983,50.0509,69.9508,-104.2
364.82,6.67,2.67502,199.058,49.7507,69.7005,-104.2
364.84,6.67,2.67,194.264,49.5005,69.5502,-104.15
364.86,6.67,2.67498,191.404,49.2508,69.5499,-104.1
364.88,6.67,2.68,185.976,49.0005,69.6995,-104.1
364.9,6.67,2.68,181.603,48.8006,69.8994,-104.1
364.92,6.67,2.67005,184.443,48.5507,70.1493,-104.1
364.94,6.67,2.65502,185.353,48.3005,70.4991,-104.1
364.96,6.67,2.65,182.063,48.1006,70.8988,-104.1
364.98,6.67,2.64502,175.518,47.8507,71.2493,-104.1
365,6.67,2.63502,172.894,47.6005,71.5991,-104.1
365.02,6.67,2.63498,176.139,47.4006,71.8992,-104.15
365.04,6.67,2.63502,178.548,47.1507,72.0995,-104.2
365.06,6.67,2.63498,176.412,46.9005,72.2498,-104.2
365.08,6.67,2.63502,173.356,46.7006,72.3497,-104.2
365.1,6.67,2.63,175.746,46.4502,72.4,-104.2
365.12,6.67,2.63,179.446,46.2005,72.4498,-104.2
365.14,6.67,2.62502,181.145,46.0006,72.4501,-104.2
365.16,6.67,2.62,177.023,45.8005,72.3502,-104.25
365.18,6.67,2.62,170.714,45.6006,72.2005,-104.3
365.2,6.67,2.61502,174.626,45.4502,72.0005,-104.3
365.22,6.67,2.61498,177.262,45.3005,71.7507,-104.3
365.24,6.67,2.62995,172.912,45.0508,71.3514,-104.3
365.26,6.67,2.65493,167.915,44.8005,70.8014,-104.3
365.28,6.67,2.66502,165.048,44.6005,70.0521,-104.3
365.3,6.67,2.66498,171.372,44.3508,69.0532,-104.3
365.32,6.67,2.66005,172.074,44.0507,67.853,-104.3
365.34,6.67,2.65,169.637,43.8005,66.6027,-104.3
365.36,6.67,2.64005,172.247,43.5508,65.3539,-104.3
365.38,6.67,2.63,174.19,43.3005,64.2521,-104.3
365.4,6.67,2.63,178.139,43.1006,63.4523,-104.3
365.42,6.67,2.63498,179.004,42.9005,62.9009,-104.25
365.44,6.67,2.64997,184.172,42.7005,62.7,-104.2
365.46,6.67,2.66,190.092,42.5504,62.7995,-104.2
365.48,6.67,2.65005,191.841,42.4502,63.0991,-104.2
365.5,6.67,2.62505,195.99,42.3005,63.4991,-104.2
365.52,6.67,2.61498,201.432,42.1006,63.8988,-104.15
365.54,6.67,2.61502,207.089,41.9502,64.2991,-104.1
365.56,6.67,2.61997,207.31,41.8502,64.5995,-104.1
365.58,6.67,2.63,205.551,41.7503,64.7994,-104.1
365.6,6.67,2.63499,207.548,41.7,64.9998,-104.1
365.62,6.67,2.64,208.204,41.7,65.1995,-104.15
365.64,6.67,2.64498,205.161,41.7498,65.3994,-104.2
365.66,6.67,2.65997,200.81,41.8995,65.6493,-104.2
365.68,6.67,2.67,199.698,42.0994,65.9491,-104.2
365.7,6.67,2.65507,199.904,42.2995,66.2493,-104.2
365.72,6.67,2.63003,193.824,42.4995,66.5493,-104.2
365.74,6.67,2.62,186.219,42.6496,66.8491,-104.2
365.76,6.67,2.61502,185.94,42.7498,67.0498,-104.2
365.78,6.67,2.61,189.842,42.8498,67.1498,-104.2
365.8,6.67,2.60502,189.208,42.8999,67.2497,-104.2
365.82,6.67,2.60498,184.013,42.9,67.3498,-104.2
365.84,6.67,2.61,183.34,42.9,67.4,-104.2
365.86,6.67,2.61498,187.886,42.9,67.4,-104.2
365.88,6.67,2.62,188.359,42.8502,67.3502,-104.15
365.9,6.67,2.62,181.177,42.8001,67.3001,-104.1
365.92,6.67,2.62,174.855,42.8,67.2502,-104.1
365.94,6.67,2.62,174.198,42.8,67.2,-104.1
365.96,6.67,2.62,175.694,42.8,67.2498,-104.1
365.98,6.67,2.62995,175.307,42.8498,67.3,-104.1
366,6.67,2.64498,175.094,42.9498,67.3498,-104.1
366.02,6.67,2.65,178.986,43.0497,67.3999,-104.1
366.04,6.67,2.64502,182.496,43.1995,67.4,-104.1
366.06,6.67,2.63502,187.929,43.3995,67.4,-104.1
366.08,6.67,2.63498,194.036,43.6492,67.4,-104.1
366.1,6.67,2.63501,197.747,43.9498,67.4,-104.1
366.12,6.67,2.63,202.09,44.2493,67.4498,-104.1
366.14,6.67,2.61507,204.695,44.5989,67.5497,-104.15
366.16,6.67,2.60997,204.453,45.0489,67.7493,-104.2
366.18,6.67,2.62,203.602,45.4987,68.0491,-104.2
366.2,6.67,2.62498,202.554,45.9489,68.3991,-104.2
366.22,6.67,2.62502,202.347,46.4489,68.8489,-104.25
366.24,6.67,2.62498,197.574,46.9485,69.2987,-104.3
366.26,6.67,2.62502,189.91,47.4489,69.7489,-104.3
366.28,6.67,2.61502,188.148,47.9489,70.2986,-104.3
366.3,6.67,2.61,189.445,48.4982,70.9479,-104.3
366.32,6.67,2.61,191.594,49.0986,71.6484,-104.35
366.34,6.67,2.61,187.475,49.7484,72.3982,-104.4
366.36,6.67,2.61,185.044,50.4479,73.2473,-104.4
366.38,6.67,2.61,187.055,51.1982,74.0982,-104.4
366.4,6.67,2.61,188.142,51.9976,74.798,-104.45
366.42,6.67,2.61498,185.771,52.8479,75.3489,-104.5
366.44,6.67,2.61502,176.87,53.7479,75.6995,-104.45
366.46,6.67,2.61,173.552,54.697,75.7003,-104.4
366.48,6.67,2.61995,173.555,55.6977,75.5005,-104.45
366.5,6.67,2.63997,174.889,56.6977,75.2009,-104.5
366.52,6.67,2.65,172.518,57.6969,74.851,-104.5
366.54,6.67,2.65995,169.193,58.7475,74.5507,-104.5
366.56,6.67,2.67498,170.501,59.7977,74.4,-104.5
366.58,6.67,2.69493,170.947,60.8467,74.4,-104.5
366.6,6.67,2.71,170.302,61.9492,74.4998,-104.5
366.62,6.67,2.71,168.751,63.0973,74.7493,-104.5
366.64,6.67,2.71,171.337,64.3461,75.0491,-104.5
366.66,6.67,2.70003,176.141,65.647,75.4489,-104.5
366.68,6.67,2.69,177.251,66.8963,75.9485,-104.55
366.7,6.67,2.67507,178.142,68.147,76.4489,-104.6
366.72,6.67,2.66,180.945,69.3973,77.0982,-104.6
366.74,6.67,2.65005,178.116,70.5963,77.9971,-104.65
366.76,6.67,2.63502,177.435,71.6977,79.0973,-104.7
366.78,6.67,2.62502,179.655,72.6479,80.3968,-104.75
366.8,6.67,2.61502,182.285,73.4477,81.9948,-104.8
366.82,6.66502,2.61,186.846,74.0489,83.9452,-104.85
366.84,6.66,2.61,184.863,74.4991,86.3438,-104.95
366.86,6.66498,2.61,184.642,74.7495,89.2906,-105
366.88,6.67,2.61498,186.006,74.8,92.642,-105.05
366.9,6.67,2.62,179.675,74.7502,96.5375,-105.1
366.92,6.67,2.62995,175.247,74.6005,101.039,-105.15
366.94,6.67,2.64,173.959,74.2511,105.988,-105.25
366.96,6.67,2.64,171.605,73.6022,111.433,-105.35
366.98,6.67,2.65991,170.951,72.6525,117.336,-105.4
367,6.67,2.68498,162.886,71.3037,123.486,-105.45
367.02,6.67,2.66511,156.754,69.4063,129.631,-105.55
367.04,6.67,2.60516,154.618,66.9562,135.587,-105.6
367.06,6.67,2.5052,147.216,64.1068,140.939,-105.6
367.08,6.67,2.3753,142.859,60.9599,145.138,-105.6
367.1,6.67,2.23511,141.75,57.7524,148.048,-105.6
367.12,6.67,2.16,141.948,54.8064,149.499,-105.55
367.14,6.67,2.01566,141.951,52.3072,149.153,-105.45
367.16,6.67,1.78027,138.066,50.4037,146.957,-105.3
367.18,6.67,1.69,136.298,49.1035,143.113,-105.15
367.2,6.67,1.48594,142.778,48.4507,137.764,-105
367.22,6.67,1.19526,144.813,48.3,130.818,-104.8
367.24,6.67,1.05525,145.687,48.4493,122.626,-104.601
367.26,6.67,0.970137,147.658,48.7493,113.671,-104.4
367.28,6.67,0.944985,150.429,49.0991,104.371,-104.2
367.3,6.67,0.954977,156.536,49.3992,95.4766,-104.001
367.32,6.67,0.99484,156.806,49.5498,87.5169,-103.85
367.34,6.67,1.03,158.287,49.6,80.7142,-103.75
367.36,6.67,1.19424,166.969,49.5502,75.3651,-103.65
367.38,6.67,1.47465,175.737,49.4502,71.5571,-103.55
367.4,6.67,1.59,179.641,49.4001,68.9572,-103.45
367.42,6.67,1.83388,186.374,49.3502,67.2032,-103.4
367.44,6.67,2.21957,194.887,49.2005,66.0023,-103.4
367.46,6.67,2.36,209.193,48.9508,65.1524,-103.35
367.48,6.66502,2.63374,222.99,48.6009,64.5511,-103.3
367.5,6.66498,3.01468,227.987,48.1511,64.1507,-103.3
367.52,6.67,3.16479,236.022,47.6018,63.9505,-103.3
367.54,6.66502,3.22991,243.49,46.9018,63.9,-103.3
367.56,6.66,3.22508,249.134,46.1018,63.9995,-103.3
367.58,6.66,3.19502,250.206,45.2029,64.1994,-103.25
367.6,6.66,3.13508,246.951,44.2507,64.4498,-103.2
367.62,6.66,3.08,248.937,43.3023,64.7493,-103.2
367.64,6.66,2.99041,251.796,42.3528,64.9495,-103.2
367.66,6.66,2.87508,248.316,41.4521,65,-103.2
367.68,6.66,2.85,239.181,40.6025,64.9005,-103.2
367.7,6.66,2.79525,231.31,39.8516,64.6507,-103.2
367.72,6.66,2.72006,229.946,39.1516,64.3009,-103.2
367.74,6.66498,2.68507,229.306,38.5019,63.7519,-103.2
367.76,6.67,2.65507,224.764,37.9511,62.9521,-103.15
367.78,6.67,2.63003,218.216,37.4014,62.0023,-103.1
367.8,6.67,2.62,219.483,36.9014,60.9533,-103.1
367.82,6.67,2.61502,224.947,36.4511,59.8525,-103.1
367.84,6.67,2.61,221.718,36.0009,58.8521,-103.1
367.86,6.67,2.61,218.005,35.6012,58.0523,-103.1
367.88,6.67,2.60502,219.096,35.2009,57.5009,-103.1
367.9,6.67,2.6,227.763,34.8012,57.2008,-103.15
367.92,6.67,2.59005,233.908,34.4507,57.1,-103.2
367.94,6.67,2.58498,228.915,34.1507,57.1498,-103.15
367.96,6.67,2.59,227.795,33.8509,57.2995,-103.1
367.98,6.66502,2.58502,231.941,33.5507,57.4995,-103.1
368,6.66,2.57502,233.253,33.3005,57.6498,-103.1
368.02,6.66,2.57,225.434,33.1504,57.7497,-103.1
368.04,6.66,2.57,221.684,33.0005,57.8,-103.1
368.06,6.66,2.57997,226.942,32.9,57.8,-103.05
368.08,6.66,2.59498,229.991,32.9,57.8,-103
368.1,6.66499,2.60499,226.707,32.9,57.7501,-103
368.12,6.66502,2.61498,218.666,32.9,57.6502,-103
368.14,6.66,2.62,221.476,32.9498,57.6001,-103
368.16,6.66,2.62498,224.316,33.0498,57.6498,-103
368.18,6.66,2.63,220.407,33.0999,57.8492,-103
368.2,6.66498,2.63,215.869,33.1498,58.2489,-103
368.22,6.66502,2.62003,207.569,33.2498,58.8484,-103
368.24,6.66,2.61498,205.795,33.3497,59.5976,-103
368.26,6.66,2.61502,201.232,33.4,60.4479,-103
368.28,6.66,2.61997,190.318,33.4,61.3977,-103
368.3,6.66,2.63,181.628,33.4498,62.2974,-103.05
368.32,6.66498,2.63,169.434,33.4502,63.0484,-103.1
368.34,6.67,2.62502,163.294,33.4,63.6489,-103.1
368.36,6.67,2.61502,161.363,33.3502,64.0489,-103.1
368.38,6.67,2.60502,156.806,33.3,64.2995,-103.1
368.4,6.67,2.6,152.665,33.3,64.3998,-103.1
368.42,6.67,2.61991,147.411,33.3,64.3005,-103.1
368.44,6.67,2.65994,150.226,33.3,64.0009,-103.1
368.46,6.67,2.68,154.845,33.3,63.5017,-103.1
368.48,6.67,2.69493,157.634,33.3498,62.9014,-103.1
368.5,6.67,2.71,160.254,33.4,62.2018,-103.1
368.52,6.67,2.71498,160.496,33.4,61.502,-103.1
368.54,6.67,2.71005,164.387,33.4498,60.9014,-103.1
368.56,6.67,2.69502,167.001,33.5,60.3511,-103.1
