DEPT[M],GAM(NAT),CALIPER[,RES[OHM],RES(16N),DEN(CDL),RES(64N),SANG[DEG,SP[MV]
573.1,267.374,7.66479,40.7351,11.6887,2.27169,9.65587,0.778612,115.092
573.12,267.374,7.66424,40.7338,11.689,2.27442,9.74712,0.778612,115.092
573.14,270.831,7.66424,40.9079,11.8244,2.27862,9.7474,0.778612,115.092
573.16,265.299,7.66479,40.9079,11.8244,2.28288,9.70178,0.778612,115.092
573.18,259.768,7.66315,41.3129,11.8693,2.28774,9.74726,0.778612,114.95
573.2,259.076,7.66315,41.6033,11.9144,2.29365,9.7474,0.778612,114.95
573.22,261.842,7.66424,41.6042,11.9146,2.30023,9.79302,0.778612,114.95
573.24,264.608,7.66534,41.7778,12.0945,2.30727,9.79316,0.704023,114.95
573.26,258.385,7.66534,41.7783,12.095,2.31551,9.83879,0.703795,114.95
573.28,264.608,7.66424,41.8361,12.185,2.32517,9.88455,0.794654,114.95
573.3,270.831,7.66369,41.8942,12.1853,2.33477,9.88469,0.794933,114.95
573.32,261.842,7.66369,41.8943,12.1853,2.34441,9.97593,0.794933,114.95
573.34,262.534,7.66479,41.8943,12.2302,2.35359,9.97621,0.794933,114.95
573.36,263.225,7.66369,41.8943,12.2304,2.3616,10.0675,0.794933,114.95
573.38,261.842,7.66369,42.1257,12.2754,2.36856,10.0221,0.794933,114.385
573.4,261.151,7.66315,42.7049,12.2305,2.37625,10.022,0.794933,114.383
573.42,260.459,7.66424,42.7067,12.2304,2.38411,10.2045,0.794933,114.383
573.44,261.842,7.66424,43.5744,12.2754,2.39194,10.205,0.745703,114.383
573.46,263.225,7.66479,43.5771,12.2755,2.39988,10.3419,0.745552,114.383
573.48,258.385,7.66369,44.9655,12.2305,2.40763,10.3423,0.795714,114.383
573.5,256.311,7.66369,46.8208,12.3203,2.41549,10.3423,0.795868,114.383
573.52,255.619,7.66369,46.8265,12.3206,2.42279,10.4336,0.795868,114.383
573.54,245.248,7.66369,49.1983,12.2756,2.42934,10.4338,0.795868,114.383
573.56,245.248,7.66369,49.2056,12.2755,2.43455,10.4795,0.795868,114.383
573.58,241.099,7.66424,50.9463,12.4108,2.43856,10.5254,0.795868,114.363
573.6,239.025,7.66369,51.4091,12.4108,2.44211,10.5254,0.795868,114.363
573.62,245.939,7.66369,51.4105,12.4108,2.44524,10.6622,0.795868,114.363
573.64,244.556,7.66424,50.3661,12.5913,2.44818,10.6626,0.747751,114.363
573.66,236.259,7.66369,50.3661,12.5913,2.45136,10.617,0.747751,114.363
573.68,230.728,7.66369,49.2091,12.7262,2.45487,10.7081,0.94677,114.363
573.7,226.579,7.66315,48.6849,12.8616,2.45739,10.7084,0.947379,114.363
573.72,225.196,7.66369,48.6833,12.862,2.45775,10.7084,0.947379,114.363
573.74,221.739,7.66369,48.5098,13.0419,2.4565,10.7084,0.947379,114.363
573.76,218.282,7.66424,48.5092,13.0424,2.45459,10.7084,0.947379,114.363
573.78,220.356,7.66479,47.9308,13.0874,2.452,10.7084,0.947379,114.484
573.8,216.899,7.66479,47.0613,13.1775,2.44812,10.7084,0.947379,114.484
573.82,213.442,7.66315,47.0586,13.1778,2.44396,10.6628,0.947379,114.484
573.84,221.739,7.66479,46.3066,13.1328,2.43985,10.6626,0.916782,114.484
573.86,225.196,7.66479,46.3043,13.1327,2.43648,10.7083,0.916688,114.484
573.88,228.653,7.66424,45.7836,12.8628,2.43266,10.7997,0.945832,114.484
573.9,223.813,7.66424,45.4928,12.772,2.42779,10.7999,0.945921,114.484
573.92,218.973,7.66424,45.4919,12.7717,2.42192,10.6631,0.945921,114.484
573.94,214.133,7.66424,45.3184,12.5918,2.41629,10.6626,0.945921,114.484
573.96,221.739,7.66479,45.3178,12.5913,2.40999,10.7539,0.945921,114.484
573.98,224.505,7.66479,45.4335,12.4114,2.40254,10.7086,0.945921,115.049
574,227.27,7.66315,45.781,12.1859,2.39471,10.7084,0.945921,115.051
574.02,227.27,7.66424,45.7821,12.1853,2.38697,10.6628,0.945921,115.051
574.04,232.802,7.66424,45.6664,12.0953,2.37883,10.6626,0.957348,115.051
574.06,238.333,7.66424,45.666,12.095,2.37135,10.7083,0.957383,115.051
574.08,239.716,7.66479,45.4919,12.0048,2.36319,10.6626,1.0539,115.051
574.1,237.642,7.66479,45.1448,11.9598,2.35471,10.6626,1.0539,115.051
574.12,235.568,7.66424,45.1438,11.9597,2.34645,10.617,1.0539,115.051
574.14,239.025,7.66479,44.6796,12.0499,2.33818,10.6169,1.0539,115.051
574.16,239.716,7.66479,44.6796,12.0499,2.32943,10.6169,1.0539,115.051
574.18,240.408,7.66534,44.2746,12.0049,2.32139,10.6625,1.0539,114.89
574.2,251.471,7.66479,43.4635,11.9598,2.31515,10.6626,1.0539,114.889
574.22,257.002,7.66479,43.461,11.9597,2.31041,10.6626,1.0539,114.889
574.24,262.534,7.66424,43.1139,12.0946,2.30552,10.6626,1.04791,114.889
574.26,263.916,7.66479,43.1129,12.095,2.30105,10.617,1.04789,114.889
574.28,269.448,7.66479,42.7658,12.095,2.29726,10.7538,1.14638,114.889
574.3,274.979,7.66424,42.649,12.14,2.29403,10.7542,1.14669,114.889
574.32,274.288,7.66424,42.6487,12.1401,2.2917,10.6629,1.14669,114.889
574.34,269.448,7.66369,42.533,12.1401,2.29058,10.6626,1.14669,114.889
574.36,264.608,7.66424,42.5326,12.1401,2.28937,10.7539,1.14669,114.889
574.38,264.608,7.66424,42.4748,12.2751,2.29009,10.7998,1.14669,114.97
574.4,272.905,7.66479,42.1854,12.2755,2.29214,10.7999,1.14669,114.97
574.42,281.202,7.66369,42.1845,12.2755,2.29374,10.8456,1.14669,114.97
574.44,274.288,7.66369,41.8952,12.2755,2.29518,10.8457,1.15568,114.97
574.46,272.214,7.66534,41.8943,12.2755,2.29699,10.8457,1.1557,114.97
574.48,270.139,7.66424,41.6051,12.4104,2.29897,10.9369,1.221,114.97
574.5,265.991,7.66424,41.7778,12.4108,2.29944,10.9372,1.2212,114.97
574.52,266.682,7.66424,41.7783,12.4108,2.29894,10.9372,1.2212,114.97
574.54,267.374,7.66424,42.0097,12.5907,2.29869,10.9372,1.2212,114.97
574.56,264.608,7.66424,42.0104,12.5913,2.29938,10.9372,1.2212,114.97
574.58,256.311,7.66479,42.1845,12.5462,2.30076,10.983,1.2212,114.727
574.6,248.013,7.66369,42.4159,12.7711,2.30209,10.983,1.2212,114.727
574.62,243.173,7.66369,42.4166,12.7717,2.30403,10.8917,1.2212,114.727
574.64,241.79,7.66315,42.7647,12.9071,2.30644,10.8915,1.2212,114.727
574.66,240.408,7.66479,42.7647,12.9071,2.30827,10.9827,1.2212,114.727
574.68,243.173,7.66479,43.1697,13.042,2.30877,10.983,1.23894,114.727
574.7,232.11,7.66369,43.6337,13.1324,2.30896,10.983,1.239,114.727
574.72,221.047,7.66315,43.6351,13.1327,2.3106,11.0286,1.239,114.727
574.74,220.356,7.66315,44.3871,13.2226,2.31353,11.0287,1.239,114.727
574.76,216.207,7.66424,44.3894,13.2229,2.31676,10.9831,1.239,114.727
574.78,212.059,7.66369,45.4307,13.2679,2.31981,10.8461,1.239,114.687
574.8,209.293,7.66369,46.3595,13.268,2.32381,10.8457,1.239,114.687
574.82,203.07,7.66369,46.3623,13.268,2.32904,10.9826,1.239,114.687
574.84,196.847,7.66315,47.23,13.3579,2.3342,10.983,1.23062,114.687
574.86,194.082,7.66315,47.2327,13.3582,2.3391,10.8917,1.23059,114.687
574.88,193.39,7.66424,47.4062,13.3582,2.34396,10.9827,1.23059,114.687
574.9,192.699,7.66424,46.944,13.3132,2.349,10.983,1.23059,114.687
574.92,195.464,7.66424,46.9426,13.3131,2.35356,10.9374,1.23059,114.687
574.94,197.539,7.66315,46.017,13.2681,2.35761,10.9372,1.23059,114.687
574.96,199.613,7.66424,46.0142,13.268,2.36228,11.0285,1.23059,114.687
574.98,194.773,7.66424,45.0307,13.268,2.36732,10.9831,1.23059,114.687
575,197.539,7.6626,44.16,13.268,2.37187,10.983,1.23059,114.828
575.02,207.91,7.6626,44.1573,13.268,2.37518,10.8917,1.23059,114.828
575.04,204.453,7.6626,43.6945,13.0881,2.37725,10.8915,1.23765,114.828
575.06,201.687,7.6626,43.6931,13.0875,2.37861,10.9827,1.23768,114.828
575.08,205.144,7.66369,43.1709,13.0424,2.38017,10.7999,1.19676,114.828
575.1,200.996,7.66369,42.4189,12.9525,2.38168,10.7999,1.19676,114.828
575.12,201.687,7.66315,42.4166,12.9522,2.38158,10.8912,1.19676,114.828
575.14,203.762,7.66315,41.8363,12.7717,2.3805,10.8915,1.19676,114.828
575.16,211.367,7.66315,41.8363,12.7717,2.37806,10.8458,1.19676,114.828
575.18,219.665,7.6626,41.3157,12.6818,2.37392,10.8001,1.19676,114.828
575.2,223.813,7.68233,41.0249,12.6815,2.36905,10.7999,1.19676,115.03
575.22,226.579,7.68233,41.024,12.6815,2.364,10.7087,1.19676,115.031
575.24,225.888,7.66534,40.5612,12.5916,2.35895,10.7084,1.19676,115.031
575.26,230.036,7.66424,40.5598,12.5913,2.35361,10.7084,1.19676,115.031
575.28,233.493,7.66424,40.5019,12.5913,2.3482,10.5715,1.14036,115.031
575.3,236.95,7.66424,39.9233,12.7262,2.34294,10.5711,1.14018,115.031
575.32,229.345,7.66534,39.9215,12.7266,2.3373,10.6624,1.14018,115.031
575.34,237.642,7.66534,39.4587,12.7716,2.33135,10.6626,1.14018,115.031
575.36,245.939,7.66205,39.4573,12.7717,2.32611,10.617,1.14018,115.031
575.38,251.471,7.66369,38.9945,12.8167,2.32071,10.5256,1.14018,115.031
575.4,254.928,7.66369,38.8774,12.7719,2.31509,10.5254,1.14018,115.696
575.42,258.385,7.6626,38.877,12.7717,2.30986,10.4797,1.14018,115.699
575.44,257.002,7.66369,39.1084,12.7717,2.30532,10.4796,1.14597,115.699
575.46,252.162,7.66369,39.1091,12.7717,2.30143,10.5252,1.14599,115.699
575.48,247.322,7.66205,39.2248,12.7717,2.29914,10.3429,1.05585,115.699
575.5,249.396,7.66095,39.8037,12.9067,2.29797,10.3423,1.05557,115.699
575.52,248.705,7.66095,39.8054,12.9071,2.29701,10.3423,1.05557,115.699
575.54,248.013,7.6615,41.0781,12.9521,2.29662,10.3423,1.05557,115.699
575.56,250.088,7.66205,41.082,12.9522,2.29673,10.2967,1.05557,115.699
575.58,243.865,7.66205,42.9968,12.9522,2.29707,10.2508,1.05557,115.699
575.6,237.642,7.66205,44.7323,12.9072,2.30003,10.2508,1.05557,114.932
575.62,234.876,7.72836,44.7376,12.9071,2.30433,10.1139,1.05557,114.93
575.64,236.259,7.72836,46.0142,12.9071,2.31018,10.1135,1.05318,114.93
575.66,237.642,7.64068,46.0142,12.9071,2.31552,9.97663,1.05318,114.93
575.68,234.185,7.63903,46.8819,12.8621,2.32059,9.97621,0.9611,114.93
575.7,228.653,7.63903,47.8101,12.727,2.32578,9.88497,0.960818,114.93
575.72,223.122,7.63848,47.8129,12.7266,2.33207,9.88469,0.960818,114.93
575.74,228.653,7.64013,49.3749,12.6367,2.33934,9.88469,0.960818,114.93
575.76,231.419,7.64013,49.3796,12.6364,2.34828,9.74782,0.960818,114.93
575.78,234.185,7.63903,51.3465,12.5914,2.35818,9.7474,0.960818,114.93
575.8,232.11,7.63903,52.5673,12.5913,2.36699,9.79302,0.960818,115.454
575.82,230.728,7.63958,52.571,12.5913,2.37539,9.83879,0.960818,115.456
575.84,229.345,7.63958,51.8768,12.5913,2.38209,9.83892,0.959955,115.456
575.86,225.196,7.63958,51.8747,12.5913,2.38833,9.83892,0.959952,115.456
575.88,231.419,7.63958,50.3707,12.6363,2.39485,9.88455,0.866807,115.456
575.9,237.642,7.63903,49.1513,12.5464,2.39742,9.88469,0.866522,115.456
575.92,249.396,7.63903,49.1475,12.5462,2.39937,9.97593,0.866522,115.456
575.94,245.939,7.63958,48.3376,12.5462,2.39954,9.97621,0.866522,115.456
575.96,242.482,7.63958,48.3352,12.5462,2.39956,9.83934,0.866522,115.456
575.98,241.099,7.63958,48.2195,12.5012,2.39957,9.83892,0.866522,115.456
576,247.322,7.63958,48.1034,12.4561,2.39975,9.93017,0.866522,115.617
576.02,253.545,7.63794,48.1031,12.4559,2.39848,9.88483,0.866522,115.618
576.04,260.459,7.63794,48.0452,12.366,2.39537,9.88469,0.872309,115.618
576.06,260.459,7.63958,48.045,12.3657,2.38967,10.0216,0.872327,115.618
576.08,260.459,7.63903,48.2771,12.3657,2.38125,10.022,0.831922,115.618
576.1,260.459,7.63903,48.6821,12.2758,2.37324,10.022,0.831922,115.618
576.12,263.225,7.63848,48.6833,12.2755,2.36528,9.97635,0.831922,115.618
576.14,265.991,7.63903,49.0895,12.2304,2.35887,9.97621,0.831922,115.618
576.16,265.991,7.63903,49.0895,12.2304,2.353,10.0218,0.831922,115.618
576.18,271.522,7.63903,49.3209,12.1854,2.34674,10.022,0.831922,115.618
576.2,277.054,7.63848,49.6687,12.1403,2.34206,9.97635,0.831922,115.396
576.22,278.437,7.63848,49.6698,12.1401,2.33736,10.0675,0.831922,115.395
576.24,277.054,7.63903,50.0168,12.2751,2.33413,10.0677,0.85403,115.395
576.26,275.671,7.63903,50.0179,12.2755,2.33165,9.97649,0.854098,115.395
576.28,271.522,7.63903,50.5964,12.2755,2.3299,10.0675,0.821766,115.395
576.3,278.437,7.63848,50.9453,12.2755,2.32783,10.0677,0.821666,115.395
576.32,285.351,7.63903,50.9463,12.4104,2.32737,9.97649,0.821666,115.395
576.34,277.745,7.63903,51.1777,12.5907,2.32856,9.97621,0.821666,115.395
576.36,286.042,7.63848,51.1784,12.5913,2.33153,10.1131,0.821666,115.395
576.38,294.34,7.64013,51.2363,12.7262,2.33633,10.1135,0.821666,115.395
576.4,289.499,7.64013,51.41,12.7266,2.34133,10.1135,0.821666,114.871
576.42,288.808,7.63903,51.4105,12.7716,2.34758,10.1591,0.821666,114.869
576.44,288.117,7.64068,51.6998,13.0866,2.35369,10.1593,0.835387,114.869
576.46,290.191,7.64068,51.7006,13.0875,2.35941,10.2049,0.835428,114.869
576.48,288.117,7.64013,52.2213,13.3574,2.3653,10.205,0.801402,114.869
576.5,282.585,7.64013,52.2229,13.6731,2.37125,10.2506,0.801298,114.869
576.52,270.831,7.64013,52.9749,13.674,2.37733,10.2964,0.801298,114.869
576.54,268.065,7.64013,53.9028,13.8539,2.3834,10.2965,0.801298,114.869
576.56,266.682,7.64068,53.9056,13.8545,2.38967,10.2509,0.801298,114.869
576.58,278.437,7.64068,55.3562,14.0349,2.39574,10.2508,0.801298,114.869
576.6,279.819,7.64013,55.3562,14.0349,2.40162,10.2964,0.801298,114.97
576.62,272.905,7.64013,56.8025,14.0799,2.40642,10.3878,0.801298,114.97
576.64,265.299,7.64013,58.5476,14.1252,2.41056,10.3881,0.809855,114.97
576.66,248.013,7.64068,58.5476,14.1252,2.41419,10.3881,0.809855,114.97
576.68,237.642,7.64068,59.8782,14.1252,2.41771,10.3881,0.777164,114.97
576.7,238.333,7.64068,60.8657,14.1252,2.42186,10.3881,0.777064,114.97
576.72,234.876,7.64013,60.8687,14.2151,2.42498,10.3425,0.777064,114.97
576.74,234.185,7.64068,60.0588,13.9905,2.42714,10.3423,0.777064,114.97
576.76,223.813,7.64068,60.0563,13.9898,2.42902,10.3423,0.777064,114.97
576.78,213.442,7.64068,57.3374,13.9898,2.43126,10.3423,0.777064,114.97
576.8,209.985,7.63958,57.3291,13.9898,2.43364,10.2511,0.777064,115.313
576.82,214.825,7.63958,53.3954,13.8999,2.43623,10.2964,0.777064,115.314
576.84,219.665,7.64177,49.5654,13.7647,2.4382,10.2965,0.800503,115.314
576.86,227.27,7.64122,49.5537,13.7642,2.43917,10.2509,0.800575,115.314
576.88,218.973,7.64122,46.8927,13.6293,2.4395,10.2508,0.740673,115.314
576.9,210.676,7.64068,46.8845,13.3591,2.44054,10.2964,0.74049,115.314
576.92,207.219,7.64068,45.6119,13.3582,2.44112,10.2053,0.74049,115.314
576.94,210.676,7.64068,45.1452,13.3132,2.44096,10.205,0.74049,115.314
576.96,214.133,7.64287,45.1438,13.3131,2.4404,10.1138,0.74049,115.314
576.98,218.973,7.64177,44.8545,13.0433,2.43957,10.1135,0.74049,115.314
577,225.196,7.64177,44.8536,13.0424,2.43761,10.2047,0.74049,115.254
577.02,231.419,7.64287,44.7379,12.9525,2.43563,10.1594,0.74049,115.253
577.04,230.728,7.64342,44.969,12.8173,2.4348,10.1593,0.766586,115.253
577.06,235.568,7.64342,44.9697,12.8169,2.43451,10.1593,0.766666,115.253
577.08,240.408,7.64451,45.3178,12.6815,2.43271,10.1593,0.734104,115.253
577.1,243.865,7.64342,45.7228,12.6815,2.43009,10.1136,0.734104,115.253
577.12,238.333,7.64342,45.724,12.6365,2.42653,10.2047,0.734104,115.253
577.14,232.802,7.64506,46.1302,12.6364,2.42194,10.205,0.734104,115.253
577.16,224.505,7.64506,46.1302,12.6364,2.41822,10.1138,0.734104,115.253
577.18,218.973,7.64506,46.7665,12.6364,2.4155,10.1135,0.734104,115.253
577.2,213.442,7.64561,46.7685,12.6364,2.41189,10.2504,0.734104,115.274
577.22,216.207,7.64616,47.5205,12.6814,2.41019,10.2052,0.734104,115.274
577.24,218.282,7.64616,48.217,12.6365,2.41009,10.205,0.760401,115.274
577.26,220.356,7.64725,48.2191,12.6364,2.4103,10.3419,0.760482,115.274
577.28,215.516,7.64725,48.277,12.5464,2.41026,10.3423,0.728688,115.274
577.3,214.825,7.64725,48.2771,12.5462,2.41079,10.2054,0.72859,115.274
577.32,214.133,7.64835,47.6987,12.5012,2.41119,10.3419,0.72859,115.274
577.34,214.825,7.64835,47.4076,12.5011,2.41075,10.3423,0.72859,115.274
577.36,217.59,7.6489,47.4068,12.5011,2.40992,10.2054,0.72859,115.274
577.38,220.356,7.64835,46.8861,12.3212,2.40994,10.205,0.72859,115.274
577.4,219.665,7.64835,46.8845,12.3206,2.41036,10.2506,0.72859,115.092
577.42,216.899,7.6489,46.2482,12.2307,2.41113,10.2052,0.72859,115.092
577.44,214.133,7.64835,45.3785,12.1404,2.41362,10.205,0.744945,115.092
577.46,218.282,7.64835,45.3759,12.1401,2.4151,10.1594,0.744995,115.092
577.48,223.122,7.6489,44.7974,11.9602,2.41574,10.1593,0.738435,115.092
577.5,227.962,7.6489,44.7956,11.9597,2.41632,10.2049,0.738415,115.092
577.52,225.888,7.6489,44.7956,11.8248,2.41445,10.205,0.738415,115.092
577.54,229.345,7.6489,44.8535,11.7794,2.41103,10.205,0.738415,115.092
577.56,232.802,7.6489,44.8536,11.7792,2.4066,10.0682,0.738415,115.092
577.58,233.493,7.6489,45.2598,11.689,2.40173,10.0677,0.738415,115.092
577.6,229.345,7.64945,45.2598,11.689,2.39645,10.1134,0.738415,114.708
577.62,225.196,7.64945,45.5491,11.5541,2.391,9.97663,0.738415,114.707
577.64,232.11,7.64945,46.1302,11.4634,2.38558,9.97621,0.755087,114.707
577.66,229.345,7.6489,46.1302,11.4634,2.3799,10.0218,0.755087,114.707
577.68,226.579,7.64945,46.3616,11.5534,2.37479,10.022,0.745371,114.707
577.7,227.962,7.64945,46.3623,11.5537,2.37025,9.79386,0.745342,114.707
577.72,231.419,7.64945,47.0565,11.5537,2.36646,9.88441,0.745342,114.707
577.74,234.876,7.6489,47.9842,11.5537,2.36173,9.88469,0.745342,114.707
577.76,240.408,7.6489,47.987,11.5537,2.3575,9.83906,0.745342,114.707
577.78,244.556,7.6489,48.9126,11.6436,2.35333,9.83892,0.745342,114.707
577.8,248.705,7.64945,48.9154,11.6439,2.34966,9.97579,0.745342,114.889
577.82,249.396,7.64945,49.3782,11.7338,2.34706,9.97621,0.745342,114.889
577.84,248.013,7.64999,48.9747,11.8241,2.34441,9.97621,0.740277,114.889
577.86,246.631,7.64945,48.9734,11.8244,2.34359,9.93059,0.740262,114.889
577.88,250.779,7.64945,48.2214,11.8244,2.34435,9.93045,0.761224,114.889
577.9,257.002,7.64835,48.2191,11.8244,2.34524,9.97607,0.761288,114.889
577.92,263.225,7.64999,47.2935,11.9143,2.34612,9.93059,0.761288,114.889
577.94,260.459,7.64999,46.423,11.8696,2.34693,9.93045,0.761288,114.889
577.96,261.151,7.6489,46.4203,11.8695,2.34846,9.97607,0.761288,114.889
577.98,261.842,7.64945,45.784,11.9594,2.34896,9.97621,0.761288,114.889
578,261.842,7.64945,45.7821,11.9597,2.34838,10.0218,0.761288,115.212
578.02,267.374,7.64945,45.3193,11.9147,2.34655,10.1132,0.761288,115.213
578.04,277.054,7.6489,45.2022,11.8696,2.34535,10.1135,0.730359,115.213
578.06,273.596,7.6489,45.2018,11.8695,2.34437,10.0679,0.730264,115.213
578.08,272.905,7.64945,44.8536,11.7341,2.34327,10.0677,0.727289,115.213
578.1,270.831,7.64999,44.8536,11.7341,2.34199,10.159,0.727289,115.213
578.12,277.745,7.64999,44.333,11.6442,2.34092,10.1593,0.727289,115.213
578.14,281.894,7.64945,44.0413,11.5537,2.34092,10.1593,0.727289,115.213
578.16,282.585,7.64945,44.0413,11.5537,2.33971,10.2961,0.727289,115.213
578.18,284.659,7.64945,43.5785,11.4637,2.33714,10.2965,0.727289,115.213
578.2,288.117,7.64945,43.5771,11.4634,2.33466,10.2509,0.727289,115.495
578.22,288.808,7.64999,43.23,11.4185,2.33299,10.4333,0.727289,115.496
578.24,290.191,7.64999,42.824,11.3284,2.33214,10.4338,0.732162,115.496
578.26,295.031,7.64945,42.8228,11.3281,2.33038,10.2513,0.732176,115.496
578.28,297.797,7.64835,42.5335,11.1482,2.32977,10.2508,0.747222,115.496
578.3,297.797,7.64835,42.5326,11.1476,2.33023,10.4333,0.747269,115.496
578.32,297.797,7.64999,42.1277,11.1476,2.33205,10.4338,0.747269,115.496
578.34,291.574,7.65054,41.7215,11.1027,2.33309,10.4338,0.747269,115.496
578.36,284.659,7.65054,41.7203,11.1025,2.3334,10.5707,0.747269,115.496
578.38,277.745,7.64835,41.2575,10.9676,2.33453,10.5711,0.747269,115.496
578.4,278.437,7.64945,41.2561,10.9672,2.33586,10.5255,0.747269,115.173
578.42,271.522,7.64945,40.909,11.0571,2.33707,10.6166,0.747269,115.172
578.44,264.608,7.6489,40.4451,11.1024,2.33863,10.6169,0.726683,115.172
578.46,263.916,7.64945,40.4437,11.1025,2.34088,10.6169,0.72662,115.172
578.48,255.619,7.64945,40.0966,11.2375,2.3437,10.6169,0.737373,115.172
578.5,247.322,7.6489,40.0956,11.2379,2.34738,10.6625,0.737406,115.172
578.52,248.705,7.6478,40.0377,11.2379,2.3506,10.617,0.737406,115.172
578.54,249.396,7.6478,39.9797,11.3728,2.35345,10.6169,0.737406,115.172
578.56,250.088,7.64835,39.9795,11.3732,2.35766,10.7081,0.737406,115.172
578.58,244.556,7.64725,40.2116,11.5086,2.36135,10.7084,0.737406,115.172
578.6,239.025,7.64725,40.2116,11.5086,2.36468,10.7084,0.737406,115.213
578.62,233.493,7.6478,40.6166,11.4636,2.36789,10.754,0.737406,115.213
578.64,240.408,7.64671,41.5462,11.7341,2.37178,10.7542,0.723476,115.213
578.66,244.556,7.64671,41.5462,11.7341,2.37662,10.7542,0.723476,115.213
578.68,248.705,7.64561,42.8189,11.8241,2.38085,10.7542,0.744023,115.213
578.7,245.939,7.64561,42.8228,11.8244,2.38565,10.7086,0.744086,115.213
578.72,242.482,7.64561,44.0376,11.9593,2.39116,10.7997,0.744086,115.213
578.74,239.025,7.64561,44.7933,12.1846,2.39562,10.7999,0.744086,115.213
578.76,241.099,7.64451,44.7956,12.1853,2.39969,10.7543,0.744086,115.213
578.78,239.025,7.64451,44.4485,12.4101,2.40395,10.7542,0.744086,115.213
578.8,236.95,7.64561,44.4475,12.4108,2.40733,10.7086,0.744086,115.011
578.82,229.345,7.64561,42.9434,12.6357,2.41065,10.754,0.744086,115.011
578.84,224.505,7.64506,41.724,12.7713,2.41376,10.7542,0.720448,115.011
578.86,219.665,7.64451,41.7203,12.7717,2.41607,10.7998,0.720376,115.011
578.88,223.122,7.64451,41.1996,12.8167,2.41814,10.7999,0.745107,115.011
578.9,221.739,7.64561,41.198,12.8169,2.42049,10.7087,0.745183,115.011
578.92,220.356,7.64506,41.4873,12.9968,2.42205,10.7997,0.745183,115.011
578.94,214.133,7.64506,41.8931,12.9523,2.42355,10.7999,0.745183,115.011
578.96,212.059,7.64506,41.8943,12.9522,2.42488,10.7543,0.745183,115.011
578.98,209.984,7.64506,43.167,12.9972,2.42659,10.7542,0.745183,115.011
579,207.91,7.64506,43.1709,12.9973,2.42796,10.7086,0.745183,115.031
579.02,204.453,7.64561,44.5593,12.9074,2.42817,10.7084,0.745183,115.031
